support,itemsets,combo_size,segment,combo
0.003257328990228013,"frozenset({'HanoiStreet UM-12', 'SaigonFlex UM-01'})",2,Balanced,HanoiStreet UM-12 + SaigonFlex UM-01
0.003257328990228013,"frozenset({'SaigonFlex UM-61', 'HanoiStreet UM-19'})",2,Balanced,HanoiStreet UM-19 + SaigonFlex UM-61
0.003257328990228013,"frozenset({'HanoiStreet UM-38', 'SaigonFlex UM-76'})",2,Balanced,HanoiStreet UM-38 + SaigonFlex UM-76
0.003257328990228013,"frozenset({'IndigoViet UM-04', 'IndigoViet UM-02'})",2,Balanced,IndigoViet UM-02 + IndigoViet UM-04
0.003257328990228013,"frozenset({'SaigonFlex UM-10', 'IndigoViet UM-02'})",2,Balanced,IndigoViet UM-02 + SaigonFlex UM-10
0.003257328990228013,"frozenset({'IndigoViet UM-04', 'IndigoViet UM-09'})",2,Balanced,IndigoViet UM-04 + IndigoViet UM-09
0.003257328990228013,"frozenset({'IndigoViet UM-09', 'SaigonFlex UM-75'})",2,Balanced,IndigoViet UM-09 + SaigonFlex UM-75
0.003257328990228013,"frozenset({'IndigoViet UM-09', 'SaigonFlex UM-76'})",2,Balanced,IndigoViet UM-09 + SaigonFlex UM-76
0.003257328990228013,"frozenset({'MekongFit UM-01', 'SaigonFlex UM-14'})",2,Balanced,MekongFit UM-01 + SaigonFlex UM-14
0.003257328990228013,"frozenset({'SaigonFlex UM-38', 'MekongFit UM-01'})",2,Balanced,MekongFit UM-01 + SaigonFlex UM-38
0.003257328990228013,"frozenset({'MekongFit UM-08', 'MekongFit UM-06'})",2,Balanced,MekongFit UM-06 + MekongFit UM-08
0.003257328990228013,"frozenset({'SaigonFlex UM-06', 'MekongFit UM-06'})",2,Balanced,MekongFit UM-06 + SaigonFlex UM-06
0.003257328990228013,"frozenset({'SaigonFlex UM-92', 'MekongFit UM-06'})",2,Balanced,MekongFit UM-06 + SaigonFlex UM-92
0.003257328990228013,"frozenset({'SaigonFlex UM-96', 'MekongFit UM-06'})",2,Balanced,MekongFit UM-06 + SaigonFlex UM-96
0.003257328990228013,"frozenset({'VietMotion UM-01', 'MekongFit UM-06'})",2,Balanced,MekongFit UM-06 + VietMotion UM-01
0.003257328990228013,"frozenset({'MekongFit UM-08', 'SaigonFlex UM-72'})",2,Balanced,MekongFit UM-08 + SaigonFlex UM-72
0.003257328990228013,"frozenset({'SaigonFlex UM-80', 'MekongFit UM-10'})",2,Balanced,MekongFit UM-10 + SaigonFlex UM-80
0.003257328990228013,"frozenset({'MekongFit UM-11', 'SaigonFlex UM-62'})",2,Balanced,MekongFit UM-11 + SaigonFlex UM-62
0.003257328990228013,"frozenset({'SaigonFlex UM-01', 'MekongFit UM-13'})",2,Balanced,MekongFit UM-13 + SaigonFlex UM-01
0.003257328990228013,"frozenset({'SaigonFlex UM-43', 'MekongFit UM-13'})",2,Balanced,MekongFit UM-13 + SaigonFlex UM-43
0.003257328990228013,"frozenset({'SaigonFlex UM-07', 'MekongFit UM-14'})",2,Balanced,MekongFit UM-14 + SaigonFlex UM-07
0.003257328990228013,"frozenset({'SaigonFlex UM-28', 'MekongFit UM-14'})",2,Balanced,MekongFit UM-14 + SaigonFlex UM-28
0.003257328990228013,"frozenset({'SaigonFlex UM-43', 'MekongFit UM-14'})",2,Balanced,MekongFit UM-14 + SaigonFlex UM-43
0.003257328990228013,"frozenset({'SaigonFlex UM-04', 'MekongFit UM-16'})",2,Balanced,MekongFit UM-16 + SaigonFlex UM-04
0.003257328990228013,"frozenset({'SaigonFlex UM-07', 'MekongFit UM-16'})",2,Balanced,MekongFit UM-16 + SaigonFlex UM-07
0.003257328990228013,"frozenset({'SaigonFlex UM-23', 'MekongFit UM-20'})",2,Balanced,MekongFit UM-20 + SaigonFlex UM-23
0.003257328990228013,"frozenset({'PhoenixWear UM-03', 'SaigonFlex UM-25'})",2,Balanced,PhoenixWear UM-03 + SaigonFlex UM-25
0.003257328990228013,"frozenset({'SaigonFlex UM-48', 'SaigonFlex UM-00'})",2,Balanced,SaigonFlex UM-00 + SaigonFlex UM-48
0.003257328990228013,"frozenset({'SaigonFlex UM-07', 'SaigonFlex UM-01'})",2,Balanced,SaigonFlex UM-01 + SaigonFlex UM-07
0.003257328990228013,"frozenset({'SaigonFlex UM-11', 'SaigonFlex UM-01'})",2,Balanced,SaigonFlex UM-01 + SaigonFlex UM-11
0.003257328990228013,"frozenset({'SaigonFlex UM-01', 'SaigonFlex UM-14'})",2,Balanced,SaigonFlex UM-01 + SaigonFlex UM-14
0.003257328990228013,"frozenset({'SaigonFlex UM-34', 'SaigonFlex UM-01'})",2,Balanced,SaigonFlex UM-01 + SaigonFlex UM-34
0.003257328990228013,"frozenset({'SaigonFlex UM-01', 'SaigonFlex UM-42'})",2,Balanced,SaigonFlex UM-01 + SaigonFlex UM-42
0.003257328990228013,"frozenset({'SaigonFlex UM-60', 'SaigonFlex UM-01'})",2,Balanced,SaigonFlex UM-01 + SaigonFlex UM-60
0.003257328990228013,"frozenset({'SaigonFlex UM-69', 'SaigonFlex UM-01'})",2,Balanced,SaigonFlex UM-01 + SaigonFlex UM-69
0.003257328990228013,"frozenset({'SaigonFlex UM-72', 'SaigonFlex UM-01'})",2,Balanced,SaigonFlex UM-01 + SaigonFlex UM-72
0.003257328990228013,"frozenset({'SaigonFlex UM-77', 'SaigonFlex UM-01'})",2,Balanced,SaigonFlex UM-01 + SaigonFlex UM-77
0.003257328990228013,"frozenset({'SaigonFlex UM-01', 'SaigonFlex UM-92'})",2,Balanced,SaigonFlex UM-01 + SaigonFlex UM-92
0.003257328990228013,"frozenset({'SaigonFlex UM-01', 'SaigonFlex UM-93'})",2,Balanced,SaigonFlex UM-01 + SaigonFlex UM-93
0.003257328990228013,"frozenset({'SaigonFlex UM-01', 'SaigonFlex UM-98'})",2,Balanced,SaigonFlex UM-01 + SaigonFlex UM-98
0.003257328990228013,"frozenset({'SaigonFlex UM-01', 'UrbanVN UM-01'})",2,Balanced,SaigonFlex UM-01 + UrbanVN UM-01
0.003257328990228013,"frozenset({'VietMotion UM-10', 'SaigonFlex UM-01'})",2,Balanced,SaigonFlex UM-01 + VietMotion UM-10
0.003257328990228013,"frozenset({'SaigonFlex UM-02', 'SaigonFlex UM-92'})",2,Balanced,SaigonFlex UM-02 + SaigonFlex UM-92
0.003257328990228013,"frozenset({'SaigonFlex UM-23', 'SaigonFlex UM-04'})",2,Balanced,SaigonFlex UM-04 + SaigonFlex UM-23
0.003257328990228013,"frozenset({'SaigonFlex UM-37', 'SaigonFlex UM-04'})",2,Balanced,SaigonFlex UM-04 + SaigonFlex UM-37
0.003257328990228013,"frozenset({'SaigonFlex UM-48', 'SaigonFlex UM-04'})",2,Balanced,SaigonFlex UM-04 + SaigonFlex UM-48
0.003257328990228013,"frozenset({'SaigonFlex UM-80', 'SaigonFlex UM-04'})",2,Balanced,SaigonFlex UM-04 + SaigonFlex UM-80
0.003257328990228013,"frozenset({'SaigonFlex UM-93', 'SaigonFlex UM-04'})",2,Balanced,SaigonFlex UM-04 + SaigonFlex UM-93
0.003257328990228013,"frozenset({'SaigonFlex UM-98', 'SaigonFlex UM-04'})",2,Balanced,SaigonFlex UM-04 + SaigonFlex UM-98
0.003257328990228013,"frozenset({'SaigonFlex UM-05', 'SaigonFlex UM-23'})",2,Balanced,SaigonFlex UM-05 + SaigonFlex UM-23
0.003257328990228013,"frozenset({'SaigonFlex UM-05', 'SaigonFlex UM-80'})",2,Balanced,SaigonFlex UM-05 + SaigonFlex UM-80
0.003257328990228013,"frozenset({'SaigonFlex UM-05', 'SaigonFlex UM-92'})",2,Balanced,SaigonFlex UM-05 + SaigonFlex UM-92
0.003257328990228013,"frozenset({'SaigonFlex UM-13', 'SaigonFlex UM-07'})",2,Balanced,SaigonFlex UM-07 + SaigonFlex UM-13
0.003257328990228013,"frozenset({'SaigonFlex UM-77', 'SaigonFlex UM-07'})",2,Balanced,SaigonFlex UM-07 + SaigonFlex UM-77
0.003257328990228013,"frozenset({'SaigonFlex UM-80', 'SaigonFlex UM-07'})",2,Balanced,SaigonFlex UM-07 + SaigonFlex UM-80
0.003257328990228013,"frozenset({'SaigonFlex UM-43', 'SaigonFlex UM-08'})",2,Balanced,SaigonFlex UM-08 + SaigonFlex UM-43
0.003257328990228013,"frozenset({'SaigonFlex UM-92', 'SaigonFlex UM-09'})",2,Balanced,SaigonFlex UM-09 + SaigonFlex UM-92
0.003257328990228013,"frozenset({'SaigonFlex UM-10', 'SaigonFlex UM-43'})",2,Balanced,SaigonFlex UM-10 + SaigonFlex UM-43
0.003257328990228013,"frozenset({'SaigonFlex UM-11', 'SaigonFlex UM-61'})",2,Balanced,SaigonFlex UM-11 + SaigonFlex UM-61
0.003257328990228013,"frozenset({'SaigonFlex UM-11', 'SaigonFlex UM-81'})",2,Balanced,SaigonFlex UM-11 + SaigonFlex UM-81
0.003257328990228013,"frozenset({'SaigonFlex UM-96', 'SaigonFlex UM-11'})",2,Balanced,SaigonFlex UM-11 + SaigonFlex UM-96
0.003257328990228013,"frozenset({'SaigonFlex UM-75', 'SaigonFlex UM-12'})",2,Balanced,SaigonFlex UM-12 + SaigonFlex UM-75
0.003257328990228013,"frozenset({'UrbanVN UM-02', 'SaigonFlex UM-12'})",2,Balanced,SaigonFlex UM-12 + UrbanVN UM-02
0.003257328990228013,"frozenset({'VietMotion UM-06', 'SaigonFlex UM-12'})",2,Balanced,SaigonFlex UM-12 + VietMotion UM-06
0.003257328990228013,"frozenset({'SaigonFlex UM-50', 'SaigonFlex UM-14'})",2,Balanced,SaigonFlex UM-14 + SaigonFlex UM-50
0.003257328990228013,"frozenset({'SaigonFlex UM-80', 'SaigonFlex UM-15'})",2,Balanced,SaigonFlex UM-15 + SaigonFlex UM-80
0.003257328990228013,"frozenset({'SaigonFlex UM-84', 'SaigonFlex UM-15'})",2,Balanced,SaigonFlex UM-15 + SaigonFlex UM-84
0.003257328990228013,"frozenset({'SaigonFlex UM-92', 'SaigonFlex UM-15'})",2,Balanced,SaigonFlex UM-15 + SaigonFlex UM-92
0.003257328990228013,"frozenset({'SaigonFlex UM-96', 'SaigonFlex UM-17'})",2,Balanced,SaigonFlex UM-17 + SaigonFlex UM-96
0.003257328990228013,"frozenset({'SaigonFlex UM-20', 'SaigonFlex UM-31'})",2,Balanced,SaigonFlex UM-20 + SaigonFlex UM-31
0.003257328990228013,"frozenset({'SaigonFlex UM-43', 'SaigonFlex UM-20'})",2,Balanced,SaigonFlex UM-20 + SaigonFlex UM-43
0.003257328990228013,"frozenset({'SaigonFlex UM-37', 'SaigonFlex UM-23'})",2,Balanced,SaigonFlex UM-23 + SaigonFlex UM-37
0.003257328990228013,"frozenset({'SaigonFlex UM-43', 'SaigonFlex UM-23'})",2,Balanced,SaigonFlex UM-23 + SaigonFlex UM-43
0.003257328990228013,"frozenset({'UrbanVN UM-02', 'SaigonFlex UM-23'})",2,Balanced,SaigonFlex UM-23 + UrbanVN UM-02
0.003257328990228013,"frozenset({'SaigonFlex UM-38', 'SaigonFlex UM-25'})",2,Balanced,SaigonFlex UM-25 + SaigonFlex UM-38
0.003257328990228013,"frozenset({'SaigonFlex UM-43', 'SaigonFlex UM-25'})",2,Balanced,SaigonFlex UM-25 + SaigonFlex UM-43
0.003257328990228013,"frozenset({'SaigonFlex UM-96', 'SaigonFlex UM-25'})",2,Balanced,SaigonFlex UM-25 + SaigonFlex UM-96
0.003257328990228013,"frozenset({'SaigonFlex UM-96', 'SaigonFlex UM-28'})",2,Balanced,SaigonFlex UM-28 + SaigonFlex UM-96
0.003257328990228013,"frozenset({'SaigonFlex UM-54', 'SaigonFlex UM-29'})",2,Balanced,SaigonFlex UM-29 + SaigonFlex UM-54
0.003257328990228013,"frozenset({'SaigonFlex UM-96', 'SaigonFlex UM-29'})",2,Balanced,SaigonFlex UM-29 + SaigonFlex UM-96
0.003257328990228013,"frozenset({'SaigonFlex UM-38', 'SaigonFlex UM-31'})",2,Balanced,SaigonFlex UM-31 + SaigonFlex UM-38
0.003257328990228013,"frozenset({'SaigonFlex UM-92', 'SaigonFlex UM-31'})",2,Balanced,SaigonFlex UM-31 + SaigonFlex UM-92
0.003257328990228013,"frozenset({'SaigonFlex UM-96', 'SaigonFlex UM-31'})",2,Balanced,SaigonFlex UM-31 + SaigonFlex UM-96
0.003257328990228013,"frozenset({'SaigonFlex UM-37', 'SaigonFlex UM-48'})",2,Balanced,SaigonFlex UM-37 + SaigonFlex UM-48
0.003257328990228013,"frozenset({'SaigonFlex UM-37', 'SaigonFlex UM-65'})",2,Balanced,SaigonFlex UM-37 + SaigonFlex UM-65
0.003257328990228013,"frozenset({'SaigonFlex UM-38', 'SaigonFlex UM-50'})",2,Balanced,SaigonFlex UM-38 + SaigonFlex UM-50
0.003257328990228013,"frozenset({'SaigonFlex UM-38', 'SaigonFlex UM-54'})",2,Balanced,SaigonFlex UM-38 + SaigonFlex UM-54
0.003257328990228013,"frozenset({'SaigonFlex UM-89', 'SaigonFlex UM-38'})",2,Balanced,SaigonFlex UM-38 + SaigonFlex UM-89
0.003257328990228013,"frozenset({'SaigonFlex UM-38', 'SaigonFlex UM-92'})",2,Balanced,SaigonFlex UM-38 + SaigonFlex UM-92
0.003257328990228013,"frozenset({'SaigonFlex UM-43', 'SaigonFlex UM-62'})",2,Balanced,SaigonFlex UM-43 + SaigonFlex UM-62
0.003257328990228013,"frozenset({'SaigonFlex UM-43', 'SaigonFlex UM-75'})",2,Balanced,SaigonFlex UM-43 + SaigonFlex UM-75
0.003257328990228013,"frozenset({'SaigonFlex UM-43', 'SaigonFlex UM-94'})",2,Balanced,SaigonFlex UM-43 + SaigonFlex UM-94
0.003257328990228013,"frozenset({'SaigonFlex UM-45', 'UrbanVN UM-02'})",2,Balanced,SaigonFlex UM-45 + UrbanVN UM-02
0.003257328990228013,"frozenset({'SaigonFlex UM-48', 'SaigonFlex UM-52'})",2,Balanced,SaigonFlex UM-48 + SaigonFlex UM-52
0.003257328990228013,"frozenset({'SaigonFlex UM-48', 'SaigonFlex UM-92'})",2,Balanced,SaigonFlex UM-48 + SaigonFlex UM-92
0.003257328990228013,"frozenset({'SaigonFlex UM-96', 'SaigonFlex UM-48'})",2,Balanced,SaigonFlex UM-48 + SaigonFlex UM-96
0.003257328990228013,"frozenset({'SaigonFlex UM-48', 'SaigonFlex UM-98'})",2,Balanced,SaigonFlex UM-48 + SaigonFlex UM-98
0.003257328990228013,"frozenset({'SaigonFlex UM-48', 'UrbanVN UM-02'})",2,Balanced,SaigonFlex UM-48 + UrbanVN UM-02
0.003257328990228013,"frozenset({'SaigonFlex UM-50', 'SaigonFlex UM-65'})",2,Balanced,SaigonFlex UM-50 + SaigonFlex UM-65
0.003257328990228013,"frozenset({'SaigonFlex UM-50', 'SaigonFlex UM-98'})",2,Balanced,SaigonFlex UM-50 + SaigonFlex UM-98
0.003257328990228013,"frozenset({'SaigonFlex UM-72', 'SaigonFlex UM-52'})",2,Balanced,SaigonFlex UM-52 + SaigonFlex UM-72
0.003257328990228013,"frozenset({'SaigonFlex UM-54', 'SaigonFlex UM-92'})",2,Balanced,SaigonFlex UM-54 + SaigonFlex UM-92
0.003257328990228013,"frozenset({'SaigonFlex UM-99', 'SaigonFlex UM-54'})",2,Balanced,SaigonFlex UM-54 + SaigonFlex UM-99
0.003257328990228013,"frozenset({'SaigonFlex UM-55', 'SaigonFlex UM-76'})",2,Balanced,SaigonFlex UM-55 + SaigonFlex UM-76
0.003257328990228013,"frozenset({'SaigonFlex UM-75', 'SaigonFlex UM-56'})",2,Balanced,SaigonFlex UM-56 + SaigonFlex UM-75
0.003257328990228013,"frozenset({'SaigonFlex UM-83', 'SaigonFlex UM-62'})",2,Balanced,SaigonFlex UM-62 + SaigonFlex UM-83
0.003257328990228013,"frozenset({'SaigonFlex UM-77', 'SaigonFlex UM-80'})",2,Balanced,SaigonFlex UM-77 + SaigonFlex UM-80
0.003257328990228013,"frozenset({'SaigonFlex UM-77', 'SaigonFlex UM-91'})",2,Balanced,SaigonFlex UM-77 + SaigonFlex UM-91
0.003257328990228013,"frozenset({'SaigonFlex UM-80', 'SaigonFlex UM-93'})",2,Balanced,SaigonFlex UM-80 + SaigonFlex UM-93
0.003257328990228013,"frozenset({'SaigonFlex UM-80', 'UrbanVN UM-02'})",2,Balanced,SaigonFlex UM-80 + UrbanVN UM-02
0.003257328990228013,"frozenset({'VietMotion UM-10', 'SaigonFlex UM-80'})",2,Balanced,SaigonFlex UM-80 + VietMotion UM-10
0.003257328990228013,"frozenset({'VietMotion UM-10', 'SaigonFlex UM-92'})",2,Balanced,SaigonFlex UM-92 + VietMotion UM-10
0.003257328990228013,"frozenset({'VietMotion UM-10', 'UrbanVN UM-01'})",2,Balanced,UrbanVN UM-01 + VietMotion UM-10
0.006965174129353234,"frozenset({'SaigonFlex UC-74', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-69 + SaigonFlex UC-74
0.004975124378109453,"frozenset({'SaigonFlex UC-65', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-65 + SaigonFlex UC-69
0.003980099502487562,"frozenset({'HanoiStreet UC-40', 'HanoiStreet UC-44'})",2,Everyday,HanoiStreet UC-40 + HanoiStreet UC-44
0.003980099502487562,"frozenset({'SaigonFlex UC-00', 'SaigonFlex UC-09'})",2,Everyday,SaigonFlex UC-00 + SaigonFlex UC-09
0.003980099502487562,"frozenset({'SaigonFlex UC-01', 'SaigonFlex UC-74'})",2,Everyday,SaigonFlex UC-01 + SaigonFlex UC-74
0.003980099502487562,"frozenset({'SaigonFlex UC-22', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-22 + SaigonFlex UC-69
0.003980099502487562,"frozenset({'SaigonFlex UC-54', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-54 + SaigonFlex UC-69
0.003980099502487562,"frozenset({'UrbanVN UC-25', 'UrbanVN UC-08'})",2,Everyday,UrbanVN UC-08 + UrbanVN UC-25
0.0029850746268656717,"frozenset({'HanoiStreet UC-56', 'HanoiStreet UC-02'})",2,Everyday,HanoiStreet UC-02 + HanoiStreet UC-56
0.0029850746268656717,"frozenset({'HanoiStreet UC-56', 'HanoiStreet UC-28'})",2,Everyday,HanoiStreet UC-28 + HanoiStreet UC-56
0.0029850746268656717,"frozenset({'HanoiStreet UC-29', 'HanoiStreet UC-40'})",2,Everyday,HanoiStreet UC-29 + HanoiStreet UC-40
0.0029850746268656717,"frozenset({'HanoiStreet UC-55', 'HanoiStreet UC-39'})",2,Everyday,HanoiStreet UC-39 + HanoiStreet UC-55
0.0029850746268656717,"frozenset({'VietMotion UC-27', 'HanoiStreet UC-39'})",2,Everyday,HanoiStreet UC-39 + VietMotion UC-27
0.0029850746268656717,"frozenset({'VietMotion UC-36', 'HanoiStreet UC-39'})",2,Everyday,HanoiStreet UC-39 + VietMotion UC-36
0.0029850746268656717,"frozenset({'UrbanVN UC-25', 'HanoiStreet UC-40'})",2,Everyday,HanoiStreet UC-40 + UrbanVN UC-25
0.0029850746268656717,"frozenset({'HanoiStreet UC-40', 'VietMotion UC-02'})",2,Everyday,HanoiStreet UC-40 + VietMotion UC-02
0.0029850746268656717,"frozenset({'HanoiStreet UC-56', 'HanoiStreet UC-44'})",2,Everyday,HanoiStreet UC-44 + HanoiStreet UC-56
0.0029850746268656717,"frozenset({'HanoiStreet UC-56', 'SaigonFlex UC-74'})",2,Everyday,HanoiStreet UC-56 + SaigonFlex UC-74
0.0029850746268656717,"frozenset({'HanoiStreet UC-56', 'VietMotion UC-28'})",2,Everyday,HanoiStreet UC-56 + VietMotion UC-28
0.0029850746268656717,"frozenset({'VietMotion UC-35', 'HanoiStreet UC-56'})",2,Everyday,HanoiStreet UC-56 + VietMotion UC-35
0.0029850746268656717,"frozenset({'SaigonFlex UC-35', 'SaigonFlex UC-00'})",2,Everyday,SaigonFlex UC-00 + SaigonFlex UC-35
0.0029850746268656717,"frozenset({'SaigonFlex UC-00', 'SaigonFlex UC-41'})",2,Everyday,SaigonFlex UC-00 + SaigonFlex UC-41
0.0029850746268656717,"frozenset({'SaigonFlex UC-00', 'SaigonFlex UC-65'})",2,Everyday,SaigonFlex UC-00 + SaigonFlex UC-65
0.0029850746268656717,"frozenset({'SaigonFlex UC-01', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-01 + SaigonFlex UC-69
0.0029850746268656717,"frozenset({'SaigonFlex UC-12', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-12 + SaigonFlex UC-69
0.0029850746268656717,"frozenset({'SaigonFlex UC-13', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-13 + SaigonFlex UC-69
0.0029850746268656717,"frozenset({'SaigonFlex UC-21', 'SaigonFlex UC-14'})",2,Everyday,SaigonFlex UC-14 + SaigonFlex UC-21
0.0029850746268656717,"frozenset({'SaigonFlex UC-14', 'SaigonFlex UC-50'})",2,Everyday,SaigonFlex UC-14 + SaigonFlex UC-50
0.0029850746268656717,"frozenset({'SaigonFlex UC-16', 'SaigonFlex UC-74'})",2,Everyday,SaigonFlex UC-16 + SaigonFlex UC-74
0.0029850746268656717,"frozenset({'SaigonFlex UC-87', 'SaigonFlex UC-16'})",2,Everyday,SaigonFlex UC-16 + SaigonFlex UC-87
0.0029850746268656717,"frozenset({'SaigonFlex UC-87', 'SaigonFlex UC-22'})",2,Everyday,SaigonFlex UC-22 + SaigonFlex UC-87
0.0029850746268656717,"frozenset({'SaigonFlex UC-36', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-36 + SaigonFlex UC-69
0.0029850746268656717,"frozenset({'SaigonFlex UC-69', 'SaigonFlex UC-40'})",2,Everyday,SaigonFlex UC-40 + SaigonFlex UC-69
0.0029850746268656717,"frozenset({'SaigonFlex UC-55', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-55 + SaigonFlex UC-69
0.0029850746268656717,"frozenset({'UrbanVN UC-25', 'UrbanVN UC-21'})",2,Everyday,UrbanVN UC-21 + UrbanVN UC-25
0.0029850746268656717,"frozenset({'VietMotion UC-01', 'VietMotion UC-02'})",2,Everyday,VietMotion UC-01 + VietMotion UC-02
0.0029850746268656717,"frozenset({'VietMotion UC-07', 'VietMotion UC-02'})",2,Everyday,VietMotion UC-02 + VietMotion UC-07
0.0029850746268656717,"frozenset({'VietMotion UC-35', 'VietMotion UC-02'})",2,Everyday,VietMotion UC-02 + VietMotion UC-35
0.0029850746268656717,"frozenset({'VietMotion UC-36', 'VietMotion UC-02'})",2,Everyday,VietMotion UC-02 + VietMotion UC-36
0.0029850746268656717,"frozenset({'VietMotion UC-35', 'VietMotion UC-36'})",2,Everyday,VietMotion UC-35 + VietMotion UC-36
0.001990049751243781,"frozenset({'VietMotion UC-36', 'HanoiStreet UC-02'})",2,Everyday,HanoiStreet UC-02 + VietMotion UC-36
0.001990049751243781,"frozenset({'HanoiStreet UC-17', 'SaigonFlex UC-46'})",2,Everyday,HanoiStreet UC-17 + SaigonFlex UC-46
0.001990049751243781,"frozenset({'HanoiStreet UC-27', 'HanoiStreet UC-39'})",2,Everyday,HanoiStreet UC-27 + HanoiStreet UC-39
0.001990049751243781,"frozenset({'HanoiStreet UC-28', 'HanoiStreet UC-29'})",2,Everyday,HanoiStreet UC-28 + HanoiStreet UC-29
0.001990049751243781,"frozenset({'HanoiStreet UC-28', 'VietMotion UC-01'})",2,Everyday,HanoiStreet UC-28 + VietMotion UC-01
0.001990049751243781,"frozenset({'HanoiStreet UC-56', 'HanoiStreet UC-29'})",2,Everyday,HanoiStreet UC-29 + HanoiStreet UC-56
0.001990049751243781,"frozenset({'HanoiStreet UC-29', 'VietMotion UC-29'})",2,Everyday,HanoiStreet UC-29 + VietMotion UC-29
0.001990049751243781,"frozenset({'HanoiStreet UC-40', 'HanoiStreet UC-39'})",2,Everyday,HanoiStreet UC-39 + HanoiStreet UC-40
0.001990049751243781,"frozenset({'HanoiStreet UC-44', 'HanoiStreet UC-39'})",2,Everyday,HanoiStreet UC-39 + HanoiStreet UC-44
0.001990049751243781,"frozenset({'HanoiStreet UC-53', 'HanoiStreet UC-39'})",2,Everyday,HanoiStreet UC-39 + HanoiStreet UC-53
0.001990049751243781,"frozenset({'HanoiStreet UC-56', 'HanoiStreet UC-39'})",2,Everyday,HanoiStreet UC-39 + HanoiStreet UC-56
0.001990049751243781,"frozenset({'SaigonFlex UC-36', 'HanoiStreet UC-39'})",2,Everyday,HanoiStreet UC-39 + SaigonFlex UC-36
0.001990049751243781,"frozenset({'SaigonFlex UC-74', 'HanoiStreet UC-39'})",2,Everyday,HanoiStreet UC-39 + SaigonFlex UC-74
0.001990049751243781,"frozenset({'VietMotion UC-07', 'HanoiStreet UC-39'})",2,Everyday,HanoiStreet UC-39 + VietMotion UC-07
0.001990049751243781,"frozenset({'VietMotion UC-32', 'HanoiStreet UC-39'})",2,Everyday,HanoiStreet UC-39 + VietMotion UC-32
0.001990049751243781,"frozenset({'HanoiStreet UC-40', 'SaigonFlex UC-09'})",2,Everyday,HanoiStreet UC-40 + SaigonFlex UC-09
0.001990049751243781,"frozenset({'HanoiStreet UC-40', 'UrbanVN UC-21'})",2,Everyday,HanoiStreet UC-40 + UrbanVN UC-21
0.001990049751243781,"frozenset({'HanoiStreet UC-44', 'MekongFit UC-25'})",2,Everyday,HanoiStreet UC-44 + MekongFit UC-25
0.001990049751243781,"frozenset({'SaigonFlex UC-74', 'HanoiStreet UC-44'})",2,Everyday,HanoiStreet UC-44 + SaigonFlex UC-74
0.001990049751243781,"frozenset({'HanoiStreet UC-52', 'HanoiStreet UC-55'})",2,Everyday,HanoiStreet UC-52 + HanoiStreet UC-55
0.001990049751243781,"frozenset({'HanoiStreet UC-52', 'SaigonFlex UC-37'})",2,Everyday,HanoiStreet UC-52 + SaigonFlex UC-37
0.001990049751243781,"frozenset({'HanoiStreet UC-56', 'HanoiStreet UC-53'})",2,Everyday,HanoiStreet UC-53 + HanoiStreet UC-56
0.001990049751243781,"frozenset({'HanoiStreet UC-56', 'HanoiStreet UC-55'})",2,Everyday,HanoiStreet UC-55 + HanoiStreet UC-56
0.001990049751243781,"frozenset({'HanoiStreet UC-55', 'UrbanVN UC-06'})",2,Everyday,HanoiStreet UC-55 + UrbanVN UC-06
0.001990049751243781,"frozenset({'HanoiStreet UC-56', 'SaigonFlex UC-69'})",2,Everyday,HanoiStreet UC-56 + SaigonFlex UC-69
0.001990049751243781,"frozenset({'SaigonFlex UC-87', 'HanoiStreet UC-56'})",2,Everyday,HanoiStreet UC-56 + SaigonFlex UC-87
0.001990049751243781,"frozenset({'SaigonFlex UC-55', 'MekongFit UC-14'})",2,Everyday,MekongFit UC-14 + SaigonFlex UC-55
0.001990049751243781,"frozenset({'MekongFit UC-25', 'SaigonFlex UC-15'})",2,Everyday,MekongFit UC-25 + SaigonFlex UC-15
0.001990049751243781,"frozenset({'SaigonCore UC-03', 'SaigonCore UC-06'})",2,Everyday,SaigonCore UC-03 + SaigonCore UC-06
0.001990049751243781,"frozenset({'SaigonFlex UC-16', 'SaigonFlex UC-00'})",2,Everyday,SaigonFlex UC-00 + SaigonFlex UC-16
0.001990049751243781,"frozenset({'SaigonFlex UC-00', 'SaigonFlex UC-22'})",2,Everyday,SaigonFlex UC-00 + SaigonFlex UC-22
0.001990049751243781,"frozenset({'SaigonFlex UC-00', 'SaigonFlex UC-36'})",2,Everyday,SaigonFlex UC-00 + SaigonFlex UC-36
0.001990049751243781,"frozenset({'SaigonFlex UC-01', 'SaigonFlex UC-39'})",2,Everyday,SaigonFlex UC-01 + SaigonFlex UC-39
